Date,Heure de début,Heure de fin,Terrain (alias),Terrain,Lieu,Type d'événement,Identifiant,Organisation,Organisation secondaire,Horaire,Catégorie,Équipe locale,Équipe visiteuse,Équipes de pratique,Type de pratique,Type de plage horaire,Sous-type de plage horaire,Ligues partagées (plage horaire),Restrictions de catégorie (plage horaire),Commentaires,Notes
2025-09-02,18:15,20:15,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-09-03,18:00,20:30,,Terrain Baseball,Parc Aydelu,Plage horaire,ABFO - Allocation terrain Ville de Gatineau,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-03,20:30,23:00,,Terrain Baseball,Parc Aydelu,Plage horaire,ABFO - Allocation terrain Ville de Gatineau,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-04,18:15,20:15,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-09-05,18:15,20:15,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-09-05,20:15,22:15,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-09-06,08:00,10:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-06,10:00,12:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-06,12:00,14:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-06,14:00,16:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-10,18:00,20:30,,Terrain Baseball,Parc Aydelu,Plage horaire,ABFO - Allocation terrain Ville de Gatineau,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-10,20:30,23:00,,Terrain Baseball,Parc Aydelu,Plage horaire,ABFO - Allocation terrain Ville de Gatineau,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-13,08:00,10:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-13,10:00,12:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-13,12:00,14:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-09-13,14:00,16:00,,Terrain Baseball,Parc Aydelu,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
