Schedule ID,Schedule Name,Game Number,Home Team ID,Home Team Name,Home Team Registry ID,Away Team ID,Away Team Name,Away Team Registry ID,Date,Start Time,End Time,Timezone,Venue,Status,Comments
178258,15U - B - Masculin,15UB74,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,102497,DODGERS - 15U - B - Masculin - PORTAGES,2.02526E+14,14/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Rescheduled,Match du 11 août remis à cette date avec changement d'heure
178250,9U - B - Masculin,9UB151,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,14/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178250,9U - B - Masculin,9UB199,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,14/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178254,13U - B - Masculin,13UB115,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,103981,LOGGERS - 13U - B - Masculin - GATINEAU,2.02526E+14,14/08/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,Match du 26 août remis (cédulé après la saison)
178252,11U - B - Masculin,11ub42,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,18/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178250,9U - B - Masculin,9UB201,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,18/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178250,9U - B - Masculin,9UB200,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,18/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178254,13U - B - Masculin,13UB120,116032,BÛCHERONS - 13U - B - Masculin - GATINEAU,2.02526E+14,103979,LUMBERJACKS - 13U - B - Masculin - GATINEAU,2.02526E+14,18/08/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178252,11U - B - Masculin,11ub43,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,19/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178257,18U - B - Masculin,18UB85,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,117514,BLUE JAYS - 18U - B - MASCULIN - PORTAGES,2.02526E+14,19/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
178250,9U - B - Masculin,9UB169,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,19/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Rescheduled,Match du 27/7 remis
178250,9U - B - Masculin,9UB202,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,19/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178252,11U - B - Masculin,11ub22,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,20/08/2025,18:15,20:15,America/Toronto,Parc St-René,Rescheduled,Match 17/7 remis (Pluie)
178252,11U - B - Masculin,11ub44,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102477,A'S - 11U - B - Masculin - VAL-DES-MONTS,2.02526E+14,20/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB84,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,103983,LUMBERJACKS - 15U - B - Masculin - GATINEAU,2.02526E+14,20/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB204,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,20/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178250,9U - B - Masculin,9UB203,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,117574,LÉOPARDS - 9U - B - Masculin - GATINEAU,2.02526E+14,20/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Active,
178252,11U - B - Masculin,11ub45,102524,LUMBERJACKS - 11U - B - Masculin - GATINEAU,2.02526E+14,102329,RED SOX - 11U - B - Masculin - DEUX-RIVES,2.02526E+14,21/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178258,15U - B - Masculin,15UB88,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,107239,CASCADES - 15U - B - Masculin - CHELSEA,2.02527E+14,21/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Active,
178250,9U - B - Masculin,9UB205,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,21/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178250,9U - B - Masculin,9UB186,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,21/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Rescheduled,Match du 27/7 remis
178258,15U - B - Masculin,15UB46,103984,TIMBERS - 15U - B - Masculin - GATINEAU,2.02526E+14,115921,LOGGERS - 15U - B - Masculin - GATINEAU,2.02526E+14,24/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 2,Rescheduled,Match du 20 juillet remis cause Timbers en tournois
178250,9U - B - Masculin,9UB176,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,106758,LIONS - 9U - B - Masculin - GATINEAU,2.02526E+14,24/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Rescheduled,Match 17/7 remis pluie
178250,9U - B - Masculin,9UB177,106757,PUMAS - 9U - B - Masculin - GATINEAU,2.02526E+14,106759,TIGRES - 9U - B - Masculin - GATINEAU,2.02526E+14,24/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 5,Rescheduled,Match 17/7 remis pluie
178252,11U - B - Masculin,11ub35,102526,TIMBERS - 11U - B - Masculin - GATINEAU,2.02526E+14,102527,LOGGERS - 11U - B - Masculin - GATINEAU,2.02526E+14,25/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 3,Active,
178250,9U - B - Masculin,9UB206,106760,LYNX - 9U - B - Masculin - GATINEAU,2.02526E+14,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,25/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178250,9U - B - Masculin,9UB207,116050,PANTHÈRES - 9U - B - Masculin - GATINEAU,2.02526E+14,106761,JAGUARS - 9U - B - Masculin - GATINEAU,2.02526E+14,26/08/2025,18:15,20:15,America/Toronto,Parc Sanscartier - Terrain 4,Active,
178257,18U - B - Masculin,18UB12,102474,LUMBERJACKS - 18U - B - Masculin - GATINEAU,2.02526E+14,102499,METS - 18U - B - Masculin - PORTAGES,2.02526E+14,26/08/2025,20:15,22:15,America/Toronto,Parc Sanscartier - Terrain 1,Active,
