Date,Heure de début,Heure de fin,Terrain (alias),Terrain,Lieu,Type d'événement,Identifiant,Organisation,Organisation secondaire,Horaire,Catégorie,Équipe locale,Équipe visiteuse,Équipes de pratique,Type de pratique,Type de plage horaire,Sous-type de plage horaire,Ligues partagées (plage horaire),Restrictions de catégorie (plage horaire),Commentaires,Notes
2025-08-17,14:30,16:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U A,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U A Masculin,,
2025-08-17,16:30,18:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U A,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U A Masculin,,
2025-08-17,19:00,21:00,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U A,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U A Masculin,,
2025-08-18,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U A Masculin,,
2025-08-18,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-19,17:00,19:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-19,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-20,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-20,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-21,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-21,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-22,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-22,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-23,09:15,10:45,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-23,10:45,12:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-23,12:15,13:45,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-23,13:45,15:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-23,15:15,16:45,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-24,09:00,10:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-24,10:30,12:00,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-24,13:00,14:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-24,14:30,16:00,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Séries 9U - B - des Collines - Masculin,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,Match,Séries Éliminatoires,LIGUE DE BASEBALL DE L'OUTAOUAIS,9U B Masculin,,
2025-08-24,17:15,19:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Dimanches,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-24,19:15,21:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Dimanches,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-25,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-25,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-26,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-26,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-27,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-27,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-28,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-28,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-29,18:15,20:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-29,20:15,22:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Semaine,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-30,08:30,10:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Samedi,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-30,10:30,12:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Samedi,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-30,12:30,14:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Samedi,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-30,14:30,16:30,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Samedi,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-31,08:15,10:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Dimanches,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-31,10:15,12:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Dimanches,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-08-31,12:15,14:15,,Terrain J. A. Perkins,Parc J. A. Perkins,Plage horaire,Dimanches,ASSOCIATION DE BASEBALL AMATEUR DE VAL-DES-MONTS,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
