Date,Heure de début,Heure de fin,Terrain (alias),Terrain,Lieu,Type d'événement,Identifiant,Organisation,Organisation secondaire,Horaire,Catégorie,Équipe locale,Équipe visiteuse,Équipes de pratique,Type de pratique,Type de plage horaire,Sous-type de plage horaire,Ligues partagées (plage horaire),Restrictions de catégorie (plage horaire),Commentaires,Notes
2025-06-22,08:00,10:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,Pratique,,,,,
2025-06-22,10:00,12:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,Pratique,,,,,
2025-06-22,12:00,14:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-06-22,14:00,16:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-06-22,16:00,18:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-06-24,20:30,22:30,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL ÉLITE OUTAOUAIS,,,,,,,,,,,,,
2025-06-25,18:15,20:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-06-25,20:15,22:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-06-30,18:15,20:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-06-30,20:15,22:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,"18U/21UF A Mixte, 18U A Mixte, 18U/21UF AA Mixte, U18 Masculin",,
2025-07-01,20:30,22:30,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL ÉLITE OUTAOUAIS,,,,,,,,,,,,,
2025-07-02,18:15,20:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-07-02,20:15,22:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
2025-07-03,18:15,20:15,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-07-03,20:30,22:30,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL ÉLITE OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,08:00,10:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,10:00,12:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,12:00,14:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,14:00,16:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,16:00,18:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,18:00,20:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-05,20:00,22:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION BASEBALL FÉMININ OUTAOUAIS,,,,,,,,,,,,,
2025-07-06,08:00,11:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,Pratique,,,,,
2025-07-06,11:00,13:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-07-06,13:00,15:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,,,,
2025-07-06,15:00,17:00,,Allen,Parc Allen,Plage horaire,,ASSOCIATION DE BASEBALL AMATEUR D'AYLMER,,,,,,,,,,LIGUE DE BASEBALL DE L'OUTAOUAIS,,,
